"product_key","product_name","brand","subcategory","category","order_count","units_sold","revenue_usd","cost_usd","profit_usd","profit_margin"
"2363","Contoso Air conditioner 12000BTU M0640 Silver","Contoso","Air Conditioners","Home Appliances","3","6","2759.94","1269.18","1490.76","0.5401"
"2364","Contoso Air conditioner 10000BTU M0490 Silver","Contoso","Air Conditioners","Home Appliances","8","15","6449.85","2966.10","3483.75","0.5401"
"2365","Contoso Air conditioner 8000BTU M0320 Silver","Contoso","Air Conditioners","Home Appliances","4","7","2799.93","1287.58","1512.35","0.5401"
"2366","Contoso Air conditioner 7000BTU E0260 Silver","Contoso","Air Conditioners","Home Appliances","5","19","5699.81","2905.86","2793.95","0.4902"
"2367","Contoso Air conditioner 6000BTU E0180 Silver","Contoso","Air Conditioners","Home Appliances","5","9","1799.91","917.64","882.27","0.4902"
"2368","Contoso Air conditioner 5200BTU E0100 Silver","Contoso","Air Conditioners","Home Appliances","7","24","2639.76","1345.92","1293.84","0.4901"
"2369","Contoso Air conditioner 25000BTU L1672 Grey","Contoso","Air Conditioners","Home Appliances","8","19","12083.81","4003.68","8080.13","0.6687"
"2370","Contoso Air conditioner 12000BTU M0640 Grey","Contoso","Air Conditioners","Home Appliances","8","28","12879.72","5922.84","6956.88","0.5401"
"2371","Contoso Air conditioner 10000BTU M0490 Grey","Contoso","Air Conditioners","Home Appliances","7","16","6879.84","3163.84","3716.00","0.5401"
"2372","Contoso Air conditioner 8000BTU M0320 Grey","Contoso","Air Conditioners","Home Appliances","7","17","6799.83","3126.98","3672.85","0.5401"
"2373","Contoso Air conditioner 7000BTU E0260 Grey","Contoso","Air Conditioners","Home Appliances","3","19","5699.81","2905.86","2793.95","0.4902"
"2374","Contoso Air conditioner 6000BTU E0180 Grey","Contoso","Air Conditioners","Home Appliances","2","3","599.97","305.88","294.09","0.4902"
"2375","Contoso Air conditioner 5200BTU E0100 Grey","Contoso","Air Conditioners","Home Appliances","6","15","1649.85","841.20","808.65","0.4901"
"2376","Contoso Air conditioner 25000BTU L1672 Blue","Contoso","Air Conditioners","Home Appliances","2","2","1271.98","421.44","850.54","0.6687"
"2377","Contoso Air conditioner 12000BTU M0640 Blue","Contoso","Air Conditioners","Home Appliances","5","13","5979.87","2749.89","3229.98","0.5401"
"2378","Contoso Air conditioner 10000BTU M0490 Blue","Contoso","Air Conditioners","Home Appliances","5","8","3439.92","1581.92","1858.00","0.5401"
"2379","Contoso Air conditioner 8000BTU M0320 Blue","Contoso","Air Conditioners","Home Appliances","4","12","4799.88","2207.28","2592.60","0.5401"
"2380","Contoso Air conditioner 7000BTU E0260 Blue","Contoso","Air Conditioners","Home Appliances","6","19","5699.81","2905.86","2793.95","0.4902"
"2381","Contoso Air conditioner 6000BTU E0180 Blue","Contoso","Air Conditioners","Home Appliances","4","10","1999.90","1019.60","980.30","0.4902"
"2382","Contoso Air conditioner 5200BTU E0100 Blue","Contoso","Air Conditioners","Home Appliances","3","11","1209.89","616.88","593.01","0.4901"
"2383","Proseware Air conditioner 25000BTU L167 White","Proseware","Air Conditioners","Home Appliances","10","31","19715.69","6532.32","13183.37","0.6687"
"2384","Proseware Air conditioner 12000BTU M640 White","Proseware","Air Conditioners","Home Appliances","5","8","3679.92","1692.24","1987.68","0.5401"
"2385","Proseware Air conditioner 10000BTU M490 White","Proseware","Air Conditioners","Home Appliances","7","16","6879.84","3163.84","3716.00","0.5401"
"2386","Proseware Air conditioner 8000BTU M320 White","Proseware","Air Conditioners","Home Appliances","3","9","3599.91","1655.46","1944.45","0.5401"
"2387","Proseware Air conditioner 7000BTU E260 White","Proseware","Air Conditioners","Home Appliances","10","36","10799.64","5505.84","5293.80","0.4902"
"2388","Proseware Air conditioner 6000BTU E180 White","Proseware","Air Conditioners","Home Appliances","4","15","2999.85","1529.40","1470.45","0.4902"
"2389","Proseware Air conditioner 5200BTU E100 White","Proseware","Air Conditioners","Home Appliances","6","10","1099.90","560.80","539.10","0.4901"
"2390","Proseware Air conditioner 25000BTU L167 Red","Proseware","Air Conditioners","Home Appliances","2","3","1907.97","632.16","1275.81","0.6687"
"2391","Proseware Air conditioner 12000BTU M640 Red","Proseware","Air Conditioners","Home Appliances","2","2","919.98","423.06","496.92","0.5401"
"2392","Proseware Air conditioner 10000BTU M490 Red","Proseware","Air Conditioners","Home Appliances","9","25","10749.75","4943.50","5806.25","0.5401"
"2393","Proseware Air conditioner 8000BTU M320 Red","Proseware","Air Conditioners","Home Appliances","2","3","1199.97","551.82","648.15","0.5401"
"2394","Proseware Air conditioner 7000BTU E260 Red","Proseware","Air Conditioners","Home Appliances","3","15","4499.85","2294.10","2205.75","0.4902"
"2395","Proseware Air conditioner 6000BTU E180 Red","Proseware","Air Conditioners","Home Appliances","5","9","1799.91","917.64","882.27","0.4902"
"2396","Proseware Air conditioner 5200BTU E100 Red","Proseware","Air Conditioners","Home Appliances","3","12","1319.88","672.96","646.92","0.4901"
"2397","Proseware Air conditioner 25000BTU L167 Silver","Proseware","Air Conditioners","Home Appliances","6","27","17171.73","5689.44","11482.29","0.6687"
"2398","Proseware Air conditioner 12000BTU M640 Silver","Proseware","Air Conditioners","Home Appliances","9","25","11499.75","5288.25","6211.50","0.5401"
"2399","Proseware Air conditioner 10000BTU M490 Silver","Proseware","Air Conditioners","Home Appliances","4","14","6019.86","2768.36","3251.50","0.5401"
"2400","Proseware Air conditioner 8000BTU M320 Silver","Proseware","Air Conditioners","Home Appliances","3","5","1999.95","919.70","1080.25","0.5401"
"2401","Proseware Air conditioner 7000BTU E260 Silver","Proseware","Air Conditioners","Home Appliances","2","6","1799.94","917.64","882.30","0.4902"
"2402","Proseware Air conditioner 6000BTU E180 Silver","Proseware","Air Conditioners","Home Appliances","4","11","2199.89","1121.56","1078.33","0.4902"
"2403","Proseware Air conditioner 5200BTU E100 Silver","Proseware","Air Conditioners","Home Appliances","4","4","439.96","224.32","215.64","0.4901"
"2404","Proseware Air conditioner 25000BTU L167 Grey","Proseware","Air Conditioners","Home Appliances","7","26","16535.74","5478.72","11057.02","0.6687"
"2405","Proseware Air conditioner 12000BTU M640 Grey","Proseware","Air Conditioners","Home Appliances","2","6","2759.94","1269.18","1490.76","0.5401"
"2406","Proseware Air conditioner 10000BTU M490 Grey","Proseware","Air Conditioners","Home Appliances","5","20","8599.80","3954.80","4645.00","0.5401"
"2407","Proseware Air conditioner 8000BTU M320 Grey","Proseware","Air Conditioners","Home Appliances","6","18","7199.82","3310.92","3888.90","0.5401"
"2408","Proseware Air conditioner 7000BTU E260 Grey","Proseware","Air Conditioners","Home Appliances","5","14","4199.86","2141.16","2058.70","0.4902"
"2409","Proseware Air conditioner 6000BTU E180 Grey","Proseware","Air Conditioners","Home Appliances","4","17","3399.83","1733.32","1666.51","0.4902"
"2410","Litware 3-Speed Oscillating High-Performance Fan E201 Black","Litware","Fans","Home Appliances","2","5","149.95","76.45","73.50","0.4902"
"2411","Litware 3-Speed Oscillating High-Performance Fan E201 White","Litware","Fans","Home Appliances","7","22","659.78","336.38","323.40","0.4902"
"2412","Litware 3-Speed Oscillating High-Performance Fan E201 Silver","Litware","Fans","Home Appliances","4","14","419.86","214.06","205.80","0.4902"
"2413","Litware 18'' Adjustable Oscillating Pedestal Fan E301 Black","Litware","Fans","Home Appliances","6","22","810.26","413.16","397.10","0.4901"
"2414","Litware 18'' Adjustable Oscillating Pedestal Fan E301 White","Litware","Fans","Home Appliances","6","8","294.64","150.24","144.40","0.4901"
"2415","Litware 18'' Adjustable Oscillating Pedestal Fan E301 Silver","Litware","Fans","Home Appliances","4","14","515.62","262.92","252.70","0.4901"
"2416","Litware 3-Speed Oscillating Blower Fan M115 White","Litware","Fans","Home Appliances","4","12","887.88","408.36","479.52","0.5401"
"2417","Litware 3-Speed Oscillating Blower Fan M115 Black","Litware","Fans","Home Appliances","5","15","1109.85","510.45","599.40","0.5401"
"2418","Litware 3-Speed Oscillating Blower Fan M115 Silver","Litware","Fans","Home Appliances","7","25","1849.75","850.75","999.00","0.5401"
"2419","Litware 20'' Box Fan E401 Blue","Litware","Fans","Home Appliances","9","22","571.78","291.50","280.28","0.4902"
"2420","Litware 20'' Box Fan E401 Black","Litware","Fans","Home Appliances","4","22","571.78","291.50","280.28","0.4902"
"2421","Litware 20'' Box Fan E401 White","Litware","Fans","Home Appliances","5","12","311.88","159.00","152.88","0.4902"
"2422","Litware 20'' Box Fan E401 Yellow","Litware","Fans","Home Appliances","2","8","207.92","106.00","101.92","0.4902"
"2423","Litware Tower Fan E501 Black","Litware","Fans","Home Appliances","6","18","719.82","367.02","352.80","0.4901"
"2424","Litware Tower Fan E501 White","Litware","Fans","Home Appliances","5","18","719.82","367.02","352.80","0.4901"
"2425","Litware Tower Fan E501 Yellow","Litware","Fans","Home Appliances","5","10","399.90","203.90","196.00","0.4901"
"2426","Litware Tower Fan E501 Silver","Litware","Fans","Home Appliances","5","11","439.89","224.29","215.60","0.4901"
"2427","Litware Mobile Fan External USB Cooling Fan E601 Silver","Litware","Fans","Home Appliances","4","11","361.79","184.47","177.32","0.4901"
"2428","Litware Mobile Fan External USB Cooling Fan E601 White","Litware","Fans","Home Appliances","3","11","361.79","184.47","177.32","0.4901"
"2429","Litware Mobile Fan External USB Cooling Fan E601 Pink","Litware","Fans","Home Appliances","3","12","394.68","201.24","193.44","0.4901"
"2430","Litware Mobile Fan External USB Cooling Fan E601 Black","Litware","Fans","Home Appliances","2","12","394.68","201.24","193.44","0.4901"
"2431","Litware 16"" White Oscillating Stand Fan E701 White","Litware","Fans","Home Appliances","1","1","29.09","14.83","14.26","0.4902"
"2432","Litware 16"" White Oscillating Stand Fan E701 Black","Litware","Fans","Home Appliances","6","14","407.26","207.62","199.64","0.4902"
"2433","Litware 16"" White Oscillating Stand Fan E701 Silver","Litware","Fans","Home Appliances","5","9","261.81","133.47","128.34","0.4902"
"2434","Litware 16"" White Oscillating Stand Fan E701 Grey","Litware","Fans","Home Appliances","3","17","494.53","252.11","242.42","0.4902"
"2435","Litware 14"" High Velocity Floor Fan E801 Silver","Litware","Fans","Home Appliances","6","14","629.86","321.16","308.70","0.4901"
"2436","Litware 14"" High Velocity Floor Fan E801 White","Litware","Fans","Home Appliances","8","23","1034.77","527.62","507.15","0.4901"
"2437","Litware 14"" High Velocity Floor Fan E801 Black","Litware","Fans","Home Appliances","8","32","1439.68","734.08","705.60","0.4901"
"2438","Litware 14"" High Velocity Floor Fan E801 Pink","Litware","Fans","Home Appliances","8","13","584.87","298.22","286.65","0.4901"
"2439","Litware 120mm Blue LED Case Fan E901 Black","Litware","Fans","Home Appliances","2","3","29.97","15.27","14.70","0.4905"
"2440","Litware 120mm Blue LED Case Fan E901 White","Litware","Fans","Home Appliances","5","16","159.84","81.44","78.40","0.4905"
"2441","Litware 120mm Blue LED Case Fan E901 blue","Litware","Fans","Home Appliances","5","15","149.85","76.35","73.50","0.4905"
"2442","Litware 120mm Blue LED Case Fan E901 Grey","Litware","Fans","Home Appliances","3","10","99.90","50.90","49.00","0.4905"
"2443","Litware 80mm Dual Ball Bearing Case Fan E1001 Black","Litware","Fans","Home Appliances","5","17","84.83","43.18","41.65","0.4910"
"2444","Litware 80mm Dual Ball Bearing Case Fan E1001 White","Litware","Fans","Home Appliances","6","18","89.82","45.72","44.10","0.4910"
"2445","Litware 80mm Dual Ball Bearing Case Fan E1001 Green","Litware","Fans","Home Appliances","2","4","19.96","10.16","9.80","0.4910"
"2446","Litware 80mm Dual Ball Bearing Case Fan E1001 Pink","Litware","Fans","Home Appliances","4","14","69.86","35.56","34.30","0.4910"
"2447","Litware 92mm DBB Case Fan E1101 Silver","Litware","Fans","Home Appliances","5","35","524.65","267.40","257.25","0.4903"
"2448","Litware 92mm DBB Case Fan E1101 Black","Litware","Fans","Home Appliances","7","25","374.75","191.00","183.75","0.4903"
"2449","Litware 92mm DBB Case Fan E1101 White","Litware","Fans","Home Appliances","3","8","119.92","61.12","58.80","0.4903"
"2450","Litware 92mm DBB Case Fan E1101 Grey","Litware","Fans","Home Appliances","3","9","134.91","68.76","66.15","0.4903"
"2451","Litware Desktop Wind Tower Oscillating Fan E1201 Brown","Litware","Fans","Home Appliances","5","24","719.76","366.96","352.80","0.4902"
"2452","Litware Desktop Wind Tower Oscillating Fan E1201 Purple","Litware","Fans","Home Appliances","10","48","1439.52","733.92","705.60","0.4902"
"2453","Litware Desktop Wind Tower Oscillating Fan E1201 Black","Litware","Fans","Home Appliances","3","12","359.88","183.48","176.40","0.4902"
"2454","Litware Desktop Wind Tower Oscillating Fan E1201 White","Litware","Fans","Home Appliances","4","18","539.82","275.22","264.60","0.4902"
"2455","Litware USB Foam Fan E1301 Pink","Litware","Fans","Home Appliances","10","22","439.78","224.18","215.60","0.4902"
"2456","Litware USB Foam Fan E1301 White","Litware","Fans","Home Appliances","3","12","239.88","122.28","117.60","0.4902"
"2457","Litware USB Foam Fan E1301 Black","Litware","Fans","Home Appliances","8","25","499.75","254.75","245.00","0.4902"
"2458","Litware USB Foam Fan E1301 Red","Litware","Fans","Home Appliances","7","29","579.71","295.51","284.20","0.4902"
"2459","Litware 180 CFM Vertical Discharge Fan X450 Red","Litware","Fans","Home Appliances","8","18","3881.16","1285.92","2595.24","0.6687"
"2460","Litware 180 CFM Vertical Discharge Fan X450 Black","Litware","Fans","Home Appliances","3","10","2156.20","714.40","1441.80","0.6687"
"2461","Litware 180 CFM Vertical Discharge Fan X450 White","Litware","Fans","Home Appliances","2","4","862.48","285.76","576.72","0.6687"
"2462","Litware 180 CFM Vertical Discharge Fan X450 Blue","Litware","Fans","Home Appliances","4","9","1940.58","642.96","1297.62","0.6687"
"2463","Litware USB Durable Desk Soft Fan E1401 White","Litware","Fans","Home Appliances","6","16","480.00","244.64","235.36","0.4903"
"2464","Litware USB Durable Desk Soft Fan E1401 Black","Litware","Fans","Home Appliances","7","28","840.00","428.12","411.88","0.4903"
"2465","Litware USB Durable Desk Soft Fan E1401 Blue","Litware","Fans","Home Appliances","6","15","450.00","229.35","220.65","0.4903"
"2466","Litware USB Durable Desk Soft Fan E1401 Red","Litware","Fans","Home Appliances","7","20","600.00","305.80","294.20","0.4903"
"2467","Litware 80mm LED Dual PCI Slot Fan E1501 Yellow","Litware","Fans","Home Appliances","1","3","92.97","47.40","45.57","0.4902"
"2468","Litware 80mm LED Dual PCI Slot Fan E1501 Red","Litware","Fans","Home Appliances","3","8","247.92","126.40","121.52","0.4902"
"2469","Litware 80mm LED Dual PCI Slot Fan E1501 Blue","Litware","Fans","Home Appliances","2","2","61.98","31.60","30.38","0.4902"
"2470","Litware 80mm LED Dual PCI Slot Fan E1501 Pink","Litware","Fans","Home Appliances","4","9","278.91","142.20","136.71","0.4902"
"2471","Litware 80mm LED Dual PCI Slot Fan E1501 White","Litware","Fans","Home Appliances","4","18","557.82","284.40","273.42","0.4902"
"2472","Litware 20'' Weather-Shield Performance Box Fan E1601 Orange","Litware","Fans","Home Appliances","4","13","389.87","198.77","191.10","0.4902"
"2473","Litware 20'' Weather-Shield Performance Box Fan E1601 Yellow","Litware","Fans","Home Appliances","7","30","899.70","458.70","441.00","0.4902"
"2474","Litware 20'' Weather-Shield Performance Box Fan E1601 White","Litware","Fans","Home Appliances","4","29","869.71","443.41","426.30","0.4902"
"2475","Litware 20'' Weather-Shield Performance Box Fan E1601 Black","Litware","Fans","Home Appliances","8","35","1049.65","535.15","514.50","0.4902"
"2476","Litware 17'' Oscillating Pedestal Fan M125 Pink","Litware","Fans","Home Appliances","4","9","1890.00","869.13","1020.87","0.5401"
"2477","Litware 17'' Oscillating Pedestal Fan M125 Yellow","Litware","Fans","Home Appliances","3","12","2520.00","1158.84","1361.16","0.5401"
"2478","Litware 17'' Oscillating Pedestal Fan M125 Blue","Litware","Fans","Home Appliances","7","24","5040.00","2317.68","2722.32","0.5401"
"2479","Litware 17'' Oscillating Pedestal Fan M125 White","Litware","Fans","Home Appliances","1","5","1050.00","482.85","567.15","0.5401"
"2480","Litware 18'' Oscillating Pedestal Fan M135 Pink","Litware","Fans","Home Appliances","4","15","5250.00","2414.25","2835.75","0.5401"
"2481","Litware 18'' Oscillating Pedestal Fan M135 Yellow","Litware","Fans","Home Appliances","7","24","8400.00","3862.80","4537.20","0.5401"
"2482","Litware 18'' Oscillating Pedestal Fan M135 Blue","Litware","Fans","Home Appliances","4","15","5250.00","2414.25","2835.75","0.5401"
